,Open,High,Low,Close,Adj Close,Volume,Date
0,37.549999,37.75,37.099998,37.549999,36.271542,66200.0,2017-07-12T00:00:00
1,37.549999,37.549999,36.849998,37.549999,36.271542,85300.0,2017-07-13T00:00:00
2,37.450001,37.799999,37.099998,37.5,36.223251,84600.0,2017-07-14T00:00:00
3,37.450001,37.75,37.200001,37.650002,36.368137,79500.0,2017-07-17T00:00:00
4,37.549999,37.700001,37.0,37.150002,35.885166,64900.0,2017-07-18T00:00:00
5,37.150002,37.599998,37.150002,37.549999,36.271542,56200.0,2017-07-19T00:00:00
6,37.599998,37.700001,37.049999,37.5,36.223251,69300.0,2017-07-20T00:00:00
7,37.700001,37.75,37.25,37.299999,36.030056,112400.0,2017-07-21T00:00:00
8,37.299999,37.299999,34.900002,35.200001,34.001556,259600.0,2017-07-24T00:00:00
9,35.400002,35.799999,34.849998,35.0,33.808361,384000.0,2017-07-25T00:00:00
10,35.25,35.25,34.299999,34.400002,33.228798,156100.0,2017-07-26T00:00:00
11,34.450001,34.599998,33.75,33.900002,32.745823,132000.0,2017-07-27T00:00:00
12,33.849998,34.099998,33.48,33.799999,32.64922,125900.0,2017-07-28T00:00:00
13,33.75,34.0,33.25,33.799999,32.64922,180300.0,2017-07-31T00:00:00
14,34.0,34.25,33.549999,33.950001,32.794113,139800.0,2017-08-01T00:00:00
15,33.950001,34.049999,33.349998,33.75,32.600922,89100.0,2017-08-02T00:00:00
16,33.400002,33.799999,29.950001,33.700001,32.55262,688500.0,2017-08-03T00:00:00
17,33.650002,35.299999,32.849998,35.200001,34.001556,248000.0,2017-08-04T00:00:00
18,35.099998,35.450001,34.400002,34.950001,33.760067,220100.0,2017-08-07T00:00:00
19,34.849998,35.150002,34.599998,34.900002,33.711769,176000.0,2017-08-08T00:00:00
20,34.75,34.75,33.650002,33.799999,32.64922,142500.0,2017-08-09T00:00:00
21,33.599998,33.650002,33.049999,33.400002,32.262844,117600.0,2017-08-10T00:00:00
22,33.549999,33.700001,33.049999,33.099998,31.973053,111200.0,2017-08-11T00:00:00
23,33.25,33.799999,33.25,33.700001,32.55262,72900.0,2017-08-14T00:00:00
24,33.799999,33.950001,32.669998,32.700001,31.586674,96100.0,2017-08-15T00:00:00
25,32.900002,33.0,32.400002,32.400002,31.296883,163100.0,2017-08-16T00:00:00
26,32.25,32.450001,31.530001,31.65,30.57242,180500.0,2017-08-17T00:00:00
27,31.299999,32.049999,31.299999,31.65,30.57242,118700.0,2017-08-18T00:00:00
28,31.700001,31.950001,31.35,31.700001,30.62072,158100.0,2017-08-21T00:00:00
29,31.950001,32.400002,31.83,32.25,31.151995,60100.0,2017-08-22T00:00:00
30,32.150002,32.150002,31.75,31.85,30.765614,67200.0,2017-08-23T00:00:00
31,31.9,32.0,31.450001,31.799999,30.717314,74300.0,2017-08-24T00:00:00
32,31.85,32.049999,31.450001,31.799999,30.717314,81400.0,2017-08-25T00:00:00
33,31.85,32.0,31.5,31.9,30.813911,124500.0,2017-08-28T00:00:00
34,31.799999,32.200001,31.6,32.0,30.910505,127100.0,2017-08-29T00:00:00
35,31.950001,32.400002,31.950001,32.299999,31.200293,106900.0,2017-08-30T00:00:00
36,32.400002,32.900002,32.349998,32.599998,31.490072,96200.0,2017-08-31T00:00:00
37,32.700001,32.950001,32.549999,32.75,31.634964,89900.0,2017-09-01T00:00:00
38,32.650002,33.0,32.299999,32.349998,31.248589,102600.0,2017-09-05T00:00:00
39,32.5,32.779999,32.400002,32.549999,31.441784,107800.0,2017-09-06T00:00:00
40,32.75,32.75,31.799999,31.85,30.765614,126800.0,2017-09-07T00:00:00
41,31.75,32.279999,31.6,31.85,30.765614,228300.0,2017-09-08T00:00:00
42,32.0,32.169998,31.75,31.9,30.813911,119700.0,2017-09-11T00:00:00
43,31.950001,32.450001,31.85,31.950001,30.862209,148200.0,2017-09-12T00:00:00
44,31.950001,32.799999,31.9,32.599998,31.490072,129100.0,2017-09-13T00:00:00
45,32.599998,32.650002,32.200001,32.650002,31.538382,68100.0,2017-09-14T00:00:00
46,32.700001,33.0,32.400002,32.950001,31.828161,314000.0,2017-09-15T00:00:00
47,33.049999,33.349998,32.75,33.150002,32.021347,99400.0,2017-09-18T00:00:00
48,33.150002,33.200001,32.900002,33.200001,32.069649,104300.0,2017-09-19T00:00:00
49,33.099998,33.849998,32.389999,33.450001,32.311146,125900.0,2017-09-20T00:00:00
50,33.549999,33.700001,33.200001,33.349998,32.214539,134800.0,2017-09-21T00:00:00
51,33.150002,33.599998,33.099998,33.299999,32.166237,138300.0,2017-09-22T00:00:00
52,33.25,33.5,33.049999,33.400002,32.262844,86000.0,2017-09-25T00:00:00
53,33.450001,34.0,33.349998,33.700001,32.55262,85700.0,2017-09-26T00:00:00
54,33.900002,35.200001,33.799999,34.950001,33.760067,210600.0,2017-09-27T00:00:00
55,34.950001,35.029999,34.450001,34.849998,33.663471,111500.0,2017-09-28T00:00:00
56,34.900002,35.0,34.400002,34.48,33.306068,238400.0,2017-09-29T00:00:00
57,34.5,35.150002,34.299999,35.150002,33.953255,170200.0,2017-10-02T00:00:00
58,35.200001,35.5,34.75,35.450001,34.243046,151500.0,2017-10-03T00:00:00
59,35.400002,35.599998,34.950001,35.349998,34.146454,96900.0,2017-10-04T00:00:00
60,35.400002,35.400002,34.950001,35.150002,33.953255,102900.0,2017-10-05T00:00:00
61,34.950001,35.549999,34.799999,35.450001,34.243046,145300.0,2017-10-06T00:00:00
62,35.450001,35.75,33.040001,35.400002,34.194752,111700.0,2017-10-09T00:00:00
63,35.450001,35.549999,34.549999,34.799999,33.615173,167600.0,2017-10-10T00:00:00
64,34.75,35.0,34.099998,34.25,33.083897,164300.0,2017-10-11T00:00:00
65,34.200001,34.5,34.049999,34.150002,32.987301,190100.0,2017-10-12T00:00:00
66,34.150002,34.450001,33.75,33.849998,32.697517,182900.0,2017-10-13T00:00:00
67,33.950001,35.150002,33.799999,34.299999,33.132195,106200.0,2017-10-16T00:00:00
68,34.200001,34.400002,33.650002,33.75,32.600922,75900.0,2017-10-17T00:00:00
69,33.849998,34.450001,33.799999,34.25,33.083897,84200.0,2017-10-18T00:00:00
70,34.049999,34.27,33.799999,34.200001,33.035603,96700.0,2017-10-19T00:00:00
71,34.549999,35.099998,34.400002,34.599998,33.421982,134100.0,2017-10-20T00:00:00
72,34.549999,35.700001,34.349998,34.650002,33.470284,120800.0,2017-10-23T00:00:00
73,34.599998,35.529999,34.599998,35.099998,33.904953,162300.0,2017-10-24T00:00:00
74,35.150002,35.529999,34.450001,34.900002,33.711769,118000.0,2017-10-25T00:00:00
75,35.0,35.130001,34.75,34.75,33.566879,73200.0,2017-10-26T00:00:00
76,34.799999,35.150002,34.5,34.799999,33.615173,101900.0,2017-10-27T00:00:00
77,34.549999,34.700001,33.950001,34.299999,33.132195,176800.0,2017-10-30T00:00:00
78,34.5,35.400002,34.5,35.0,33.808361,183300.0,2017-10-31T00:00:00
79,35.25,35.25,34.099998,34.400002,33.228798,118100.0,2017-11-01T00:00:00
80,34.299999,34.759998,34.150002,34.349998,33.180496,139100.0,2017-11-02T00:00:00
81,34.299999,34.700001,33.950001,34.450001,33.277096,151800.0,2017-11-03T00:00:00
82,34.5,34.75,34.25,34.700001,33.518574,107200.0,2017-11-06T00:00:00
83,34.650002,34.75,34.400002,34.599998,33.421982,180300.0,2017-11-07T00:00:00
84,34.5,35.25,34.099998,34.400002,33.228798,104600.0,2017-11-08T00:00:00
85,34.150002,34.5,33.299999,33.349998,32.214539,151400.0,2017-11-09T00:00:00
86,33.25,34.150002,33.25,33.799999,32.64922,134100.0,2017-11-10T00:00:00
87,33.599998,34.25,33.450001,33.799999,32.64922,91400.0,2017-11-13T00:00:00
88,33.650002,34.450001,33.450001,34.299999,33.132195,122500.0,2017-11-14T00:00:00
89,34.049999,34.200001,33.650002,33.900002,32.745823,117300.0,2017-11-15T00:00:00
90,34.099998,35.110001,33.900002,34.25,33.083897,205900.0,2017-11-16T00:00:00
91,34.049999,34.799999,33.599998,34.450001,33.277096,122800.0,2017-11-17T00:00:00
92,34.549999,35.0,34.5,34.950001,33.760067,113900.0,2017-11-20T00:00:00
93,35.049999,35.900002,35.0,35.799999,34.581131,229200.0,2017-11-21T00:00:00
