,Open,High,Low,Close,Adj Close,Volume,Date
0,98.050003,98.800003,97.0,97.650002,97.650002,44300.0,2017-07-12T00:00:00
1,97.599998,97.599998,96.050003,97.199997,97.199997,54900.0,2017-07-13T00:00:00
2,97.0,98.0,96.599998,96.699997,96.699997,51100.0,2017-07-14T00:00:00
3,96.75,97.199997,96.099998,96.699997,96.699997,109500.0,2017-07-17T00:00:00
4,96.75,100.699997,95.900002,100.150002,100.150002,279400.0,2017-07-18T00:00:00
5,100.050003,101.349998,98.849998,99.150002,99.150002,130900.0,2017-07-19T00:00:00
6,100.050003,107.300003,100.050003,101.199997,101.199997,464100.0,2017-07-20T00:00:00
7,101.449997,101.449997,99.18,99.599998,99.599998,70700.0,2017-07-21T00:00:00
8,99.650002,99.949997,98.650002,98.800003,98.800003,52400.0,2017-07-24T00:00:00
9,99.050003,100.349998,98.050003,98.650002,98.650002,64600.0,2017-07-25T00:00:00
10,99.150002,99.400002,97.650002,98.0,98.0,70300.0,2017-07-26T00:00:00
11,98.349998,99.099998,96.800003,97.300003,97.300003,101000.0,2017-07-27T00:00:00
12,96.949997,98.349998,96.5,98.300003,98.300003,70300.0,2017-07-28T00:00:00
13,98.5,99.300003,97.099998,98.150002,98.150002,75700.0,2017-07-31T00:00:00
14,98.349998,98.599998,96.150002,98.349998,98.349998,56600.0,2017-08-01T00:00:00
15,98.400002,98.400002,96.800003,97.050003,97.050003,39600.0,2017-08-02T00:00:00
16,97.0,97.0,94.650002,94.75,94.75,58100.0,2017-08-03T00:00:00
17,95.0,97.099998,94.900002,96.900002,96.900002,65500.0,2017-08-04T00:00:00
18,96.900002,97.099998,95.800003,96.650002,96.650002,53900.0,2017-08-07T00:00:00
19,96.400002,96.949997,95.300003,95.650002,95.650002,60300.0,2017-08-08T00:00:00
20,95.300003,95.349998,93.5,94.25,94.25,64100.0,2017-08-09T00:00:00
21,93.75,93.75,91.800003,92.5,92.5,67500.0,2017-08-10T00:00:00
22,92.599998,94.25,92.5,93.849998,93.849998,57100.0,2017-08-11T00:00:00
23,94.349998,95.849998,94.199997,95.800003,95.800003,53000.0,2017-08-14T00:00:00
24,95.849998,96.25,94.5,94.75,94.75,47500.0,2017-08-15T00:00:00
25,94.699997,95.599998,94.599998,95.0,95.0,43300.0,2017-08-16T00:00:00
26,94.5,94.699997,93.300003,93.550003,93.550003,62900.0,2017-08-17T00:00:00
27,93.050003,94.650002,92.900002,93.349998,93.349998,53700.0,2017-08-18T00:00:00
28,93.400002,94.099998,92.5,93.550003,93.550003,72100.0,2017-08-21T00:00:00
29,87.5,87.5,79.400002,84.449997,84.449997,379500.0,2017-08-22T00:00:00
30,83.300003,84.599998,80.0,80.5,80.5,239700.0,2017-08-23T00:00:00
31,80.650002,81.25,79.050003,79.150002,79.150002,230300.0,2017-08-24T00:00:00
32,79.650002,80.599998,78.75,80.150002,80.150002,182700.0,2017-08-25T00:00:00
33,80.550003,81.599998,79.199997,81.050003,81.050003,176200.0,2017-08-28T00:00:00
34,80.650002,81.25,80.099998,80.849998,80.849998,273100.0,2017-08-29T00:00:00
35,80.650002,82.400002,80.5,82.0,82.0,138700.0,2017-08-30T00:00:00
36,82.400002,83.25,81.879997,82.800003,82.800003,95600.0,2017-08-31T00:00:00
37,83.25,84.650002,82.599998,83.449997,83.449997,177100.0,2017-09-01T00:00:00
38,83.449997,85.550003,83.349998,84.900002,84.900002,187600.0,2017-09-05T00:00:00
39,85.5,87.449997,85.449997,87.0,87.0,149600.0,2017-09-06T00:00:00
40,87.150002,87.730003,85.900002,86.550003,86.550003,103600.0,2017-09-07T00:00:00
41,86.550003,89.150002,85.379997,88.400002,88.400002,76500.0,2017-09-08T00:00:00
42,89.349998,89.849998,88.0,89.300003,89.300003,133300.0,2017-09-11T00:00:00
43,89.949997,90.349998,89.199997,89.849998,89.849998,62700.0,2017-09-12T00:00:00
44,89.5,89.949997,88.550003,88.699997,88.699997,80400.0,2017-09-13T00:00:00
45,88.900002,89.400002,88.300003,89.300003,89.300003,62200.0,2017-09-14T00:00:00
46,89.400002,90.150002,88.699997,89.699997,89.699997,170500.0,2017-09-15T00:00:00
47,89.849998,90.349998,89.449997,89.699997,89.699997,130300.0,2017-09-18T00:00:00
48,89.699997,90.25,89.5,89.550003,89.550003,80000.0,2017-09-19T00:00:00
49,89.599998,89.879997,88.900002,89.0,89.0,129600.0,2017-09-20T00:00:00
50,89.199997,90.349998,88.599998,89.150002,89.150002,91600.0,2017-09-21T00:00:00
51,89.5,92.800003,89.5,92.650002,92.650002,72300.0,2017-09-22T00:00:00
52,92.699997,92.849998,91.199997,91.949997,91.949997,62400.0,2017-09-25T00:00:00
53,92.25,93.0,92.099998,92.349998,92.349998,62200.0,2017-09-26T00:00:00
54,93.0,95.300003,92.699997,95.0,95.0,137800.0,2017-09-27T00:00:00
55,94.599998,96.0,94.150002,94.300003,94.300003,95200.0,2017-09-28T00:00:00
56,94.800003,96.5,94.629997,96.25,96.25,96200.0,2017-09-29T00:00:00
57,96.800003,96.949997,94.949997,96.349998,96.349998,92500.0,2017-10-02T00:00:00
58,96.800003,96.800003,95.459999,96.150002,96.150002,97700.0,2017-10-03T00:00:00
59,96.449997,96.5,95.550003,95.75,95.75,63300.0,2017-10-04T00:00:00
60,96.400002,96.400002,94.400002,94.75,94.75,52200.0,2017-10-05T00:00:00
61,94.900002,95.75,94.699997,95.650002,95.650002,56200.0,2017-10-06T00:00:00
62,95.650002,96.300003,94.75,95.550003,95.550003,53600.0,2017-10-09T00:00:00
63,96.150002,96.150002,94.099998,95.0,95.0,60400.0,2017-10-10T00:00:00
64,95.349998,96.849998,95.300003,95.949997,95.949997,69600.0,2017-10-11T00:00:00
65,96.099998,97.199997,90.970001,97.0,97.0,68300.0,2017-10-12T00:00:00
66,97.0,98.0,96.550003,97.300003,97.300003,62300.0,2017-10-13T00:00:00
67,97.75,98.300003,97.400002,97.550003,97.550003,65000.0,2017-10-16T00:00:00
68,97.449997,98.099998,95.550003,96.150002,96.150002,62100.0,2017-10-17T00:00:00
69,96.650002,97.550003,96.150002,96.599998,96.599998,81600.0,2017-10-18T00:00:00
70,96.25,97.800003,94.580002,97.650002,97.650002,59100.0,2017-10-19T00:00:00
71,97.650002,100.300003,95.779999,98.849998,98.849998,84000.0,2017-10-20T00:00:00
72,98.900002,99.800003,98.830002,99.099998,99.099998,56100.0,2017-10-23T00:00:00
73,99.099998,99.980003,95.949997,99.300003,99.300003,65300.0,2017-10-24T00:00:00
74,99.349998,99.949997,97.199997,98.900002,98.900002,75700.0,2017-10-25T00:00:00
75,99.0,100.849998,99.0,100.349998,100.349998,94800.0,2017-10-26T00:00:00
76,101.0,101.199997,98.849998,99.949997,99.949997,68900.0,2017-10-27T00:00:00
77,99.349998,99.75,96.650002,96.75,96.75,95200.0,2017-10-30T00:00:00
78,97.349998,97.5,96.25,96.599998,96.599998,164100.0,2017-10-31T00:00:00
79,96.900002,97.43,95.449997,95.599998,95.599998,103700.0,2017-11-01T00:00:00
80,95.550003,95.75,92.650002,93.550003,93.550003,105700.0,2017-11-02T00:00:00
81,93.599998,94.599998,92.650002,92.949997,92.949997,82600.0,2017-11-03T00:00:00
82,93.150002,93.599998,92.550003,92.699997,92.699997,133100.0,2017-11-06T00:00:00
83,92.75,93.0,91.400002,91.949997,91.949997,78700.0,2017-11-07T00:00:00
84,91.699997,92.279999,90.25,90.800003,90.800003,130300.0,2017-11-08T00:00:00
85,90.550003,90.550003,89.099998,89.699997,89.699997,114900.0,2017-11-09T00:00:00
86,89.650002,89.800003,88.800003,89.0,89.0,85900.0,2017-11-10T00:00:00
87,88.849998,90.349998,88.099998,89.849998,89.849998,94800.0,2017-11-13T00:00:00
88,89.849998,96.300003,89.150002,95.449997,95.449997,311500.0,2017-11-14T00:00:00
89,95.449997,95.449997,90.199997,92.800003,92.800003,277400.0,2017-11-15T00:00:00
90,94.400002,101.900002,92.25,92.949997,92.949997,760800.0,2017-11-16T00:00:00
91,92.550003,97.0,92.449997,96.949997,96.949997,114000.0,2017-11-17T00:00:00
92,97.0,97.849998,95.349998,96.050003,96.050003,129300.0,2017-11-20T00:00:00
93,96.75,96.75,95.449997,96.400002,96.400002,86800.0,2017-11-21T00:00:00
94,96.5,98.949997,94.5,95.150002,95.150002,91200.0,2017-11-22T00:00:00
95,95.699997,96.300003,89.870003,95.849998,95.849998,42400.0,2017-11-24T00:00:00
96,95.75,96.699997,94.75,94.800003,94.800003,62600.0,2017-11-27T00:00:00
97,95.199997,97.400002,94.75,97.199997,97.199997,123500.0,2017-11-28T00:00:00
98,97.75,98.599998,96.849998,97.25,97.25,113900.0,2017-11-29T00:00:00
99,98.050003,100.949997,97.400002,99.599998,99.599998,222400.0,2017-11-30T00:00:00
100,104.599998,136.050003,103.300003,127.699997,127.699997,1087100.0,2017-12-01T00:00:00
101,130.149994,133.050003,121.400002,122.050003,122.050003,382500.0,2017-12-04T00:00:00
102,123.050003,128.300003,121.099998,125.099998,125.099998,183400.0,2017-12-05T00:00:00
103,124.099998,126.900002,117.449997,117.949997,117.949997,375000.0,2017-12-06T00:00:00
104,118.300003,120.0,117.349998,117.5,117.5,137600.0,2017-12-07T00:00:00
105,118.150002,119.099998,116.5,118.849998,118.849998,192800.0,2017-12-08T00:00:00
106,119.25,123.75,118.050003,123.5,123.5,196200.0,2017-12-11T00:00:00
107,124.099998,124.800003,123.150002,124.150002,124.150002,166900.0,2017-12-12T00:00:00
108,124.650002,127.050003,122.949997,126.75,126.75,156400.0,2017-12-13T00:00:00
109,126.449997,126.75,123.449997,123.550003,123.550003,120500.0,2017-12-14T00:00:00
110,123.699997,126.300003,122.879997,124.400002,124.400002,312600.0,2017-12-15T00:00:00
111,125.349998,128.850006,125.300003,127.5,127.5,140500.0,2017-12-18T00:00:00
112,127.849998,128.25,126.449997,127.0,127.0,101500.0,2017-12-19T00:00:00
113,127.400002,129.199997,125.919998,128.149994,128.149994,72200.0,2017-12-20T00:00:00
114,129.100006,129.820007,127.25,128.449997,128.449997,103100.0,2017-12-21T00:00:00
115,129.0,129.0,125.650002,127.449997,127.449997,49600.0,2017-12-22T00:00:00
116,127.900002,129.100006,125.949997,128.800003,128.800003,91100.0,2017-12-26T00:00:00
117,129.350006,130.75,128.570007,129.899994,129.899994,83600.0,2017-12-27T00:00:00
118,129.649994,130.449997,128.880005,129.050003,129.050003,69600.0,2017-12-28T00:00:00
119,129.25,131.699997,129.130005,130.25,130.25,100200.0,2017-12-29T00:00:00
120,130.699997,133.75,130.699997,132.399994,132.399994,164500.0,2018-01-02T00:00:00
121,132.899994,133.449997,129.25,132.350006,132.350006,118800.0,2018-01-03T00:00:00
122,132.850006,134.449997,131.75,132.149994,132.149994,70500.0,2018-01-04T00:00:00
123,133.0,134.75,132.050003,134.350006,134.350006,95600.0,2018-01-05T00:00:00
124,134.100006,134.100006,131.660004,133.5,133.5,77400.0,2018-01-08T00:00:00
125,133.75,136.149994,133.050003,133.550003,133.550003,142700.0,2018-01-09T00:00:00
